iter	MAPE	RMSE
932	0.004286747768	1.042568077
933	0.004278031462	1.041688027
934	0.004266165596	1.038776257
935	0.004258045535	1.035733328
936	0.004245720109	1.032104138
937	0.004231572881	1.028175938
938	0.004216745276	1.02448538
939	0.004214135097	1.023959895
940	0.004203833505	1.020492108
941	0.00419448862	1.018764507
942	0.004176710257	1.014587758
943	0.004173030395	1.013965664
944	0.004159064197	1.010670706
945	0.004143722479	1.006952524
946	0.004139639618	1.006451739
947	0.004131555152	1.003288733
948	0.004128604103	1.002764032
949	0.004116071985	0.9998274606
950	0.004099887429	0.9942988429
951	0.004091611403	0.9912128171
952	0.004088036846	0.9902648785
953	0.004076278036	0.9872070304
954	0.00406821562	0.984446937
955	0.004052737977	0.9807815628
956	0.004038473865	0.9778682357
957	0.004033003747	0.9768654042
958	0.004014833445	0.9735941303
959	0.003996854895	0.969791417
960	0.003988309781	0.9669043084
961	0.003970107658	0.9628284395
962	0.00395404267	0.9592842011
963	0.003942119285	0.9567601414
964	0.003939644657	0.95629963
965	0.003922034586	0.9521925457
966	0.003906854264	0.9488000114
967	0.003892789542	0.9457234009
968	0.003887425842	0.944679479
969	0.003877027947	0.9411785609
970	0.003863420531	0.9381459615
971	0.003842229635	0.9344508922
972	0.003823442416	0.930229027
973	0.003820755554	0.929893938
974	0.003809023836	0.927080928
975	0.003802524583	0.9261497808
976	0.00379805884	0.9253672468
977	0.00378675669	0.9215478242
978	0.003772853142	0.9184242835
979	0.003764420966	0.9157300545
980	0.003746518999	0.911339407
981	0.003737402589	0.9101290808
982	0.003725685503	0.9074880436
983	0.003711223315	0.9030405665
984	0.003700298345	0.9009568831
985	0.003675914876	0.8956648533
986	0.003665396162	0.8936607367
987	0.003658612476	0.8906642764
988	0.003648897647	0.8887379408
989	0.0036316497	0.8859447172
990	0.003628605153	0.885383865
991	0.003619700714	0.8833197589
992	0.003616493099	0.8826306749
993	0.003606339294	0.880557009
994	0.003596043108	0.878357691
995	0.003588723254	0.8752546723
996	0.003584393998	0.8747389063
997	0.003570250729	0.8697212798
998	0.003565854503	0.8689128551
999	0.003560892653	0.8674708738
